,Unnamed: 0,id_str,Screen Name,User Name,Time,Followers,num_retweets,num_likes,date,time,weekend,hashtags,num_hashtags,mentions,num_mentions,urls,num_urls,replied_id,quoted_id,tweet_text,category,quote_text,media_type,num_hashtags_trending,polarity,subjectivity,target,reply,quote,tweet_type,num_emojis,emoji_polarity,length,party_affiliation,days_since_post,time_day,day_week
51,51,1.20692605657539e+18,peter_mertens,Peter Mertens,2019-12-17 13:16:10,15537,32,120,2019-12-17,midday,False,"[{'text': 'dotaties', 'indices': [233, 242]}, {'text': 'graaiers', 'indices': [243, 252]}]",2,[],0,,1,,,"Ja, laten we een grondige oefening maken:
👉 Afschaffen uittredingsvergoedingen
👉 Halveren weddes parlementsleden en ministers
👉 Parlementaire pensioenen herzien
👉 Financiële decumul
Zal rechts nu wel die voorstellen van ons steunen?
#dotaties #graaiers
https://t.co/aVyVNM1N0y",politiek,,nothing,0,0.144444444444444,0.3666666666666671,good,False,False,normal,4,0.0,276,pvdabelgie,16,13,1
52,52,1.20684149338373e+18,peter_mertens,Peter Mertens,2019-12-17 07:40:08,15537,48,182,2019-12-17,morning,False,"[{'text': 'graaiers', 'indices': [153, 162]}]",1,[],0,,1,,,"Politiek is het enige waarop men blijkbaar niet 'snel snel' mag besparen. Voor de openbare diensten, het middenveld, en de kunsten kan dat allemaal wel. #graaiers https://t.co/FaA5UMLUvZ",politiek,,photo,0,0.07,0.54,good,False,False,normal,0,0.0,186,pvdabelgie,16,7,1
53,53,1.2066794800115e+18,peter_mertens,Peter Mertens,2019-12-16 20:56:21,15537,6,21,2019-12-16,evening,False,"[{'text': 'gemrA', 'indices': [62, 68]}]",1,[],0,,1,,,"""Burgemeester, er zijn geen socialisten meer”, zei Mertens op #gemrA, over de manier waarop de Antwerpse sp.a op haar buik gaat voor de besparingen en privatiseringen vh N-VA-bestuur. “Antwerpen is een Hoge-Betaal-Zone voor haar eigen burgers geworden"".
https://t.co/KNiCAHWOrd",economie,,nothing,0,0.0,0.33333333333333304,medium,False,False,normal,0,0.0,277,pvdabelgie,17,20,0
54,54,1.20667155609044e+18,peter_mertens,Peter Mertens,2019-12-16 20:24:52,15537,8,28,2019-12-16,evening,False,"[{'text': 'Antwerpen', 'indices': [154, 164]}, {'text': 'gemrA', 'indices': [241, 247]}]",2,[],0,,1,,,"De Antwerpse meerjarenbegroting: “Het is de burger die betaalt, met meer taksen, torenhoge woonprijzen, minder dienstverlening en minder cultuurbeleving. #Antwerpen is een Hoge-Betaal-Zone voor haar eigen burgers geworden"", aldus Mertens op #gemrA.
https://t.co/KNiCAHWOrd",economie,,nothing,0,0.0,0.33333333333333304,medium,False,False,normal,0,0.0,272,pvdabelgie,17,20,0
55,55,1.20657186217778e+18,peter_mertens,Peter Mertens,2019-12-16 13:48:43,15537,18,55,2019-12-16,midday,False,"[{'text': 'Zelzate', 'indices': [38, 46]}, {'text': 'eerlijketaxshift', 'indices': [172, 189]}]",2,[],0,,2,,,"Een eerlijke taxshift is mogelijk. In #Zelzate geven we het sociaal voorbeeld.
Grote bedrijven en multinationals dragen meer bij, burgers en kleinere ondernemingen minder.
#eerlijketaxshift
https://t.co/2Zr1iZcQsB https://t.co/hR4LBAyPqe",economie,,photo,0,0.3375,0.633333333333333,good,False,False,normal,0,0.0,237,pvdabelgie,17,13,0
56,56,1.2058005005847e+18,peter_mertens,Peter Mertens,2019-12-14 10:43:36,15537,22,61,2019-12-14,morning,True,[],0,[],0,,2,,,"Word lid van de sociaalste partij van het land. Doe net als 20.000 landgenoten, en sluit je aan bij de rebellen met een groot hart: https://t.co/X3LKR0phtx.
Jouw plaats is bij ons ❤️❤️❤️ https://t.co/YgdE6VlSWW",andere,,photo,0,0.783333333333333,0.91,good,False,False,normal,6,0.0,210,pvdabelgie,19,10,5
57,57,1.20556980269114e+18,peter_mertens,Peter Mertens,2019-12-13 19:26:54,15537,51,214,2019-12-13,evening,False,[],0,[],0,,1,,,"Peiling: PVDA gaat vooruit in de 3 regio's van het land. Nooit scoorde de PVDA (samengeteld) zo hoog in de peilingen: 8,4% in Vlaanderen, 12,5% in Brussel en 16,5% in Wallonië. In barre rechtse tijden biedt de PVDA een helder links en rebels alternatief https://t.co/nwJabGA3Em",politiek,,nothing,0,-0.053333333333333004,0.4433333333333329,good,False,False,normal,0,0.0,277,pvdabelgie,20,19,4
58,58,1.20512975488345e+18,peter_mertens,Peter Mertens,2019-12-12 14:18:18,15537,37,92,2019-12-12,midday,False,[],0,[],0,,0,,,"Ongemakkelijke waarheid: de erg beperkte bescherming van vakbondsmandatarissen op de werkvloer is in niets te vergelijken met de reële overbescherming van politieke mandatarissen (onschendbaar, waaier aan voorrechten, riante uittredingsvergoedingen, enz). (2/2)",politiek,,nothing,0,-0.125833333333333,0.808333333333333,good,False,False,normal,0,0.0,261,pvdabelgie,21,14,3
59,59,1.20512819003076e+18,peter_mertens,Peter Mertens,2019-12-12 14:12:05,15537,18,40,2019-12-12,midday,False,[],0,"[{'screen_name': 'PieterVBO', 'name': 'Pieter TIMMERMANS', 'id': 269247554, 'id_str': '269247554', 'indices': [218, 228]}]",1,,1,,,"Recent nog ontsloegen Econocom, Kone, en Firmenich (om er maar enkele te noemen) syndicalisten die zich 'te kritisch' opstelden. Er is niet te veel, maar te weinig bescherming tegen willekeurig ontslag door werkgevers @PieterVBO. Ons wetsvoorstel: https://t.co/wUqGdi4AJt (1/2)",sociaal,,nothing,0,-0.025,0.5,good,False,False,normal,0,0.0,277,pvdabelgie,21,14,3
60,60,1.20484401555805e+18,peter_mertens,Peter Mertens,2019-12-11 19:22:52,15537,50,90,2019-12-11,evening,False,"[{'text': 'afkoopwet', 'indices': [142, 152]}]",1,[],0,,1,,,"Voor 4,6 miljard frauderen, je proces afkopen voor 160 miljoen, en dan vrijgesproken worden. Dat kan in ons land als je geld hebt, dankzij de #afkoopwet. En dankzij de politici die de afkoopwet schreven.
https://t.co/A9mIr9Pn4O",economie,,nothing,0,0.0,0.0,good,False,False,normal,0,0.0,227,pvdabelgie,22,19,2
61,61,1.20474943607484e+18,peter_mertens,Peter Mertens,2019-12-11 13:07:03,15537,51,138,2019-12-11,midday,False,"[{'text': 'keuzesmaken', 'indices': [253, 265]}, {'text': '1500pensioen', 'indices': [266, 279]}]",2,[],0,,0,,,"Als rechts voorstel niet lust dan spreekt het over cadeaus, sinterklaas en fabeltjeskrant. Die taal hoor je niet over ongedekte tax-shifts, belastingvoordelen grootbedrijf, vertrekpremies politici, overmatige partijsubsidies en overgefactureerde F35's. #keuzesmaken #1500pensioen",economie,,nothing,0,-0.18333333333333302,0.55,good,False,False,normal,0,0.0,279,pvdabelgie,22,13,2
62,62,1.20474709257456e+18,peter_mertens,Peter Mertens,2019-12-11 12:57:44,15537,3,14,2019-12-11,midday,False,[],0,"[{'screen_name': 'egbertlachaert', 'name': 'Egbert Lachaert', 'id': 50003590, 'id_str': '50003590', 'indices': [0, 15]}, {'screen_name': 'pvdabelgie', 'name': 'PVDA België', 'id': 82068939, 'id_str': '82068939', 'indices': [16, 27]}]",2,,1,1.20473054510156e+18,,"@egbertlachaert @pvdabelgie In Oostenrijk gaan vrouwen nog steeds op pensioen vanaf 60 jaar en liggen de pensioenen 40 procent hoger dan in ons land. Hoezo onbetaalbaar?
https://t.co/pGa4F9XbUU",pensioenen,,nothing,0,0.0,0.0,medium,True,False,reply,0,0.0,193,pvdabelgie,22,12,2
63,63,1.20472943139222e+18,peter_mertens,Peter Mertens,2019-12-11 11:47:33,15537,35,95,2019-12-11,morning,False,"[{'text': 'minimumpensioen', 'indices': [64, 80]}, {'text': '1500netto', 'indices': [85, 95]}, {'text': 'wijgevennietop', 'indices': [199, 214]}, {'text': 'pensioenen', 'indices': [215, 226]}]",4,[],0,,1,,,"Vandaag dienden we de eerste 100.000 handtekeningen in voor het #minimumpensioen van #1500netto. Dat is meteen ook de eerste burgerwet.
Om te winnen, moeten we met nog meer zijn. Op naar de 250.000!
#wijgevennietop #pensioenen
https://t.co/CcV9VaUoeE",pensioenen,,nothing,0,-0.8125,0.9,good,False,False,normal,0,0.0,250,pvdabelgie,22,11,2
64,64,1.20442427269491e+18,peter_mertens,Peter Mertens,2019-12-10 15:34:58,15537,0,4,2019-12-10,midday,False,"[{'text': 'keuzesmaken', 'indices': [280, 292]}]",1,"[{'screen_name': 'BelangVDBurger', 'name': 'BelangVanDeBurger', 'id': 1182645430024323074, 'id_str': '1182645430024323074', 'indices': [0, 15]}]",1,,0,1.20442179167183e+18,,"@BelangVDBurger Absoluut. Gedaan met ongedekte tax-shifts, belastingvoordelen grootbedrijf, vertrekpremies politici, overmatige partijsubsidies, en overgefactureerde oorlogsvliegtuigen. Gedaan met deze cadeaus. En vooral: gedaan met het stilzwijgen hierover. Eerst orde op zaken. #keuzesmaken",politiek,,nothing,0,-0.1,0.8,bad,True,False,reply,0,0.0,292,pvdabelgie,23,15,1
65,65,1.20442086086355e+18,peter_mertens,Peter Mertens,2019-12-10 15:21:24,15537,20,72,2019-12-10,midday,False,"[{'text': 'KVHV', 'indices': [25, 30]}, {'text': 'JeffHoeyberghs', 'indices': [192, 207]}]",2,[],0,,0,,,"De Vlaamse canon van het #KVHV
verhoudt zich tot de verlichtingswaarden zoals een kalkoen zich tot kerstmis verhoudt. Wie de gelijkheid tussen man en  vrouw voorstaat geeft aandachtsgillertje #JeffHoeyberghs geen forum.",ethisch,,nothing,0,0.0,0.0,good,False,False,normal,0,0.0,219,pvdabelgie,23,15,1
66,66,1.20433550480581e+18,peter_mertens,Peter Mertens,2019-12-10 09:42:14,15537,18,33,2019-12-10,morning,False,"[{'text': 'Justitie', 'indices': [17, 26]}]",1,[],0,,1,,,"De problemen bij #Justitie slepen al jaren aan, de besparingen onder Michel helpen zeker niet.
Rechts creëert een rechtspraak op 2 snelheden.
Afkoopwetten en luxerechtbanken voor kapitaalkrachtigen, de rest krijgt duurdere en minder toegankelijke justitie.
https://t.co/adRuTv2Zzd",justitie,,nothing,0,0.120833333333333,0.4,good,False,False,normal,0,0.0,280,pvdabelgie,23,9,1
67,67,1.2037190044368e+18,peter_mertens,Peter Mertens,2019-12-08 16:52:29,15537,7,28,2019-12-08,midday,True,"[{'text': 'Antwerpen', 'indices': [154, 164]}, {'text': 'elvioladorerestu', 'indices': [166, 183]}, {'text': 'NiUnaMenos', 'indices': [184, 195]}]",3,[],0,,2,,,"overal in de wereld krachtige choreografische acties tegen geweld op vrouwen en voor solidariteit met het strijdende Chileense volk - zo ook vanmiddag in #Antwerpen 
#elvioladorerestu #NiUnaMenos (indrukwekkende video acties elders in de wereld: https://t.co/WDVimSsPG0) https://t.co/1eMf1N2NFL",ethisch,,photo,0,0.3,0.5,medium,False,False,normal,0,0.0,294,pvdabelgie,25,16,6
68,68,1.20334749388025e+18,peter_mertens,Peter Mertens,2019-12-07 16:16:14,15537,14,69,2019-12-07,midday,True,[],0,"[{'screen_name': 'VredeVZW', 'name': 'Vrede vzw', 'id': 1467809659, 'id_str': '1467809659', 'indices': [11, 20]}]",1,,0,,,"Proficiat, @Vredevzw, met jullie 70ste verjaardag. De strijd voor vrede en een sociaal rechtvaardige maatschappij is een dwingende noodzaak. En in die strijd speelt Vrede vzw nu al zeven decennia een voortrekkersrol. Chapeau daarvoor!",sociaal,,nothing,0,0.25,0.6,good,False,False,normal,0,0.0,234,pvdabelgie,26,16,5
69,69,1.20327968464722e+18,peter_mertens,Peter Mertens,2019-12-07 11:46:47,15537,21,73,2019-12-07,morning,True,"[{'text': 'strijdloont', 'indices': [139, 151]}]",1,[],0,,1,,,"Werknemers AB Inbev boeken klinkende overwinning. De directie heeft toegegeven aan de eisen voor werkzekerheid voor 5 jaar, tot eind 2024. #strijdloont
https://t.co/bkzbFOo4b7",sociaal,,nothing,0,0.6,0.7,good,False,False,normal,0,0.0,175,pvdabelgie,26,11,5
70,70,1.20262353645356e+18,peter_mertens,Peter Mertens,2019-12-05 16:19:29,15537,22,61,2019-12-05,midday,False,"[{'text': 'IedereenVRT', 'indices': [44, 56]}, {'text': 'VuurWerk', 'indices': [60, 69]}]",2,[],0,,1,,,"Daarstraks even parlement verlaten om actie #IedereenVRT en #VuurWerk te steunen. Heel veel volk. Veel jongeren. Mensen willen investeringen (geen besparingen), eenheid (geen splitsing), en inspraak (geen censuur). Ze zijn dus tegen de plannen van Jambon en Beke. En ze gaan door. https://t.co/sjhx5Kslqg",sociaal,,photo,0,0.133333333333333,0.566666666666667,good,False,False,normal,0,0.0,304,pvdabelgie,28,16,3
71,71,1.20253610827551e+18,peter_mertens,Peter Mertens,2019-12-05 10:32:04,15537,20,57,2019-12-05,morning,False,"[{'text': 'noodfonds', 'indices': [88, 98]}, {'text': 'wittewoede', 'indices': [244, 255]}]",2,[],0,,1,,,"In afdelingen waar minder verpleegkundigen werken, sterven mensen vaker onverwacht.
Het #noodfonds dat PVDA oprichtte, zorgt voor betere lonen en meer arbeidsplaatsen. Maar een definitieve oplossing is nog niet verworven. We steunen de strijd. #wittewoede
https://t.co/e0ZWhx9Yrd",zorg,,nothing,0,0.1,0.5,good,False,False,normal,0,0.0,279,pvdabelgie,28,10,3
72,72,1.20220312014884e+18,peter_mertens,Peter Mertens,2019-12-04 12:28:54,15537,28,67,2019-12-04,midday,False,"[{'text': 'stopfietsparkeertaks', 'indices': [264, 285]}]",1,[],0,,2,,,"""Papa, moet ik nu binnenkort betalen om mijn fiets aan 't station te mogen zetten?"" Zoek de fout. Stadsbestuur geeft #10 miljoen uit aan cruise-schip-panton. Stadsbestuur wil fietsparkeertaks heffen aan fietsstallingen. Petitie: https://t.co/JEKHATZ9x4 🚴🏼‍♂️🚴🏼‍♂️ #stopfietsparkeertaks https://t.co/Sz3pZwjkyM",ecologie,,photo,0,-0.5,0.6,good,False,False,normal,10,0.0,309,pvdabelgie,29,12,2
73,73,1.20220084585463e+18,peter_mertens,Peter Mertens,2019-12-04 12:19:52,15537,23,66,2019-12-04,midday,False,[],0,"[{'screen_name': 'pvdabelgie', 'name': 'PVDA België', 'id': 82068939, 'id_str': '82068939', 'indices': [13, 24]}, {'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [26, 32]}, {'screen_name': 'sp_a', 'name': 'sp.a', 'id': 23423414, 'id_str': '23423414', 'indices': [36, 41]}]",3,,0,,,"De motie die @pvdabelgie, @groen en @sp_a in het Vlaams parlement indienden over de plannen om de subsidies van culturele verenigingen stop te zetten is gegrond verklaard. Kamer en Senaat gaan nu beoordelen of de Vlaamse regering discrimineert om ideologische redenen.",sociaal,,nothing,0,0.15,0.4,good,False,False,normal,0,0.0,268,pvdabelgie,29,12,2
74,74,1.20034495791725e+18,peter_mertens,Peter Mertens,2019-11-29 09:25:13,15537,5,11,2019-11-29,morning,False,"[{'text': 'zorg', 'indices': [17, 33]}, {'text': 'kiwimodel', 'indices': [74, 84]}]",2,[],0,,0,1.20034495608015e+18,,"Hoog tijd dat we #zorg op een nieuwe leest schoeien.
👉 Gebruik #kiwimodel om prijs van geneesmiddelen te kraken.
👉 Schaf ereloonsupplementen af.
👉 Vervang prestatiegeneeskunde door een vast toploon.
Investeer de opbrengsten in kwaliteitsvolle en toegankelijke zorg.",zorg,,nothing,0,0.15,0.46666666666666706,medium,True,False,reply,3,0.0,265,pvdabelgie,34,9,4
75,75,1.20034495608015e+18,peter_mertens,Peter Mertens,2019-11-29 09:25:13,15537,5,18,2019-11-29,morning,False,"[{'text': 'levensverwachting', 'indices': [25, 43]}, {'text': 'gezondheid', 'indices': [242, 253]}]",2,[],0,,1,,,"In België is de kloof in #levensverwachting tussen rijk en arm bijzonder groot. Eén van de redenen is een steeds minder toegankelijke zorg. Denk maar aan remgelden, te duren medicijnen en supplementen.
Wij betalen het meest uit eigen zak aan #gezondheid.
https://t.co/wUFMS5Xthj",zorg,,nothing,0,0.287777777777778,0.6711111111111109,medium,False,False,normal,0,0.0,278,pvdabelgie,34,9,4
76,76,1.20034274305216e+18,peter_mertens,Peter Mertens,2019-11-29 09:16:25,15537,9,17,2019-11-29,morning,False,[],0,[],0,,1,,,"5 jaar. Dat is het verschil in levensverwachting tussen rijk en arm in ons land.
De Belgische sociale kloof in levensverwachting is één van de grootste in West-Europa.
Zorg voor:
👉 Toegankelijke zorg
👉 Werkbare jobs
👉 Een haalbaar einde v/d loopbaan 
https://t.co/9j8YAZukhu",zorg,,nothing,0,0.054166666666666995,0.616666666666667,medium,False,False,normal,3,0.0,274,pvdabelgie,34,9,4
77,77,1.20007082818607e+18,peter_mertens,Peter Mertens,2019-11-28 15:15:56,15537,11,39,2019-11-28,midday,False,"[{'text': 'villapolitica', 'indices': [203, 217]}]",1,[],0,,1,,,"Op mijn interpellatie in de kamer antwoordt minister van werk Muylle dat 1,1% loonsverhoging voor poetshulpen niet meer dan normaal zou moeten zijn. Inderdaad. Dat zou niet meer dan normaal moeten zijn. #villapolitica https://t.co/awzfBzgUSJ",sociaal,,photo,0,0.1,0.6,good,False,False,normal,0,0.0,241,pvdabelgie,35,15,3
78,78,1.2000163618729e+18,peter_mertens,Peter Mertens,2019-11-28 11:39:30,15537,8,42,2019-11-28,morning,False,[],0,[],0,,2,,,"solidariteit met de acties van de huishoudhulpen. ""Ik ben hier voor mijn loon. Ik werk mijn rug krom voor 11,5 euro per uur. Je moest eens weten hoeveel meubels en emmers ik elke dag moet verslepen."" +1,1% is niets overdreven. https://t.co/wgMWp9nFeq https://t.co/uxokFM41NC",sociaal,,photo,0,-0.18333333333333302,0.633333333333333,good,False,False,normal,0,0.0,274,pvdabelgie,35,11,3
79,79,1.19967617534759e+18,peter_mertens,Peter Mertens,2019-11-27 13:07:43,15537,16,48,2019-11-27,midday,False,"[{'text': 'fightfor14', 'indices': [170, 181]}]",1,[],0,,1,,,"Hoog tijd om het minimumloon te verhogen tot 14 euro per uur. Wij blijven de strijd steunen 💪
Deze middag leggen wij een wetsvoorstel neer in de commissie Sociale Zaken.
#fightfor14
https://t.co/h2hgNNGIy1",sociaal,,nothing,0,0.166666666666667,0.4416666666666671,good,False,False,normal,1,0.0,205,pvdabelgie,36,13,2
80,80,1.19933181816136e+18,peter_mertens,Peter Mertens,2019-11-26 14:19:22,15537,38,112,2019-11-26,midday,False,[],0,[],0,,1,,,"Wie heeft schrik van het debat over de afschaffing van de parlementaire uittredingsvergoedingen?
Ons voorstel is niet van de agenda geschrapt om technische redenen, maar door een gebrek aan politieke wil. Veel partijen willen dat potje liever gedekt zien.
https://t.co/WUzlzof0q7",politiek,,nothing,0,0.0,0.25,good,False,False,normal,0,0.0,279,pvdabelgie,37,14,1
81,81,1.19928605689983e+18,peter_mertens,Peter Mertens,2019-11-26 11:17:32,15537,115,219,2019-11-26,morning,False,"[{'text': 'uittredingsvergoedingen', 'indices': [36, 60]}]",1,[],0,,0,,,"Het afschaffen van de parlementaire #uittredingsvergoedingen is taboe in België.
De commissie stemde net achter gesloten deuren om het wetsvoorstel van PVDA van de agenda te halen.
Stemde voor debat: PVDA
Onthouding: Ecolo/Groen
Tegen: N-VA, PS, VB, MR, CD&amp;V, Open VLD, sp.a",politiek,,nothing,0,0.0875,0.5291666666666671,good,False,False,normal,0,0.0,278,pvdabelgie,37,11,1
82,82,1.19921902028688e+18,peter_mertens,Peter Mertens,2019-11-26 06:51:09,15537,50,251,2019-11-26,morning,False,[],0,[],0,,1,,,"Vandaag bespreekt federaal parlement wetsvoorstel van de PVDA om uittredingsvergoedingen van parlementsleden af te schaffen. De linkse partij stelt gewone werkloosheidsvergoedingen voor, in plaats van onrealistische en peperdure uittredingsvergoedingen.
https://t.co/dWdFowv6Uc",politiek,,nothing,0,-0.20222222222222197,0.6566666666666671,good,False,False,normal,0,0.0,277,pvdabelgie,37,6,1
83,83,1.19899399031146e+18,peter_mertens,Peter Mertens,2019-11-25 15:56:58,15537,2,6,2019-11-25,midday,False,[],0,[],0,,1,1.19899398749289e+18,,"Wij eisen een actieplan:
💜Gespecialiseerde rechters;
💜Opleiding voor politiediensten;
💜Richtlijn om voorrang te geven aan bedreigingen en geweld tegen vrouwen;
💜Middelen voor opvang en hulpverlening slachtoffers;
💜Middelen voor preventie.
Lees meer: https://t.co/MFLnsTiBmF",sociaal,,photo,0,0.833333333333333,0.833333333333333,bad,True,False,reply,5,0.0,273,pvdabelgie,38,15,0
84,84,1.19899398749289e+18,peter_mertens,Peter Mertens,2019-11-25 15:56:57,15537,8,26,2019-11-25,midday,False,[],0,[],0,,1,,,"♀️ Niet één meer. Vandaag is internationale dag tegen geweld op vrouwen.
1 op 5 vrouwen meldt partnergeweld. 1 op 3 vrouwen wereldwijd krijgt met seksueel of fysiek geweld te maken. In België werden dit jaar 22 vrouwen vermoord.
Voor ons moet dit een politieke prioriteit worden.. https://t.co/AQPqlJ12zb",ethisch,,photo,0,0.0,0.15,medium,False,False,normal,2,0.0,304,pvdabelgie,38,15,0
85,85,1.19781415491412e+18,peter_mertens,Peter Mertens,2019-11-22 09:48:43,15537,11,37,2019-11-22,morning,False,"[{'text': 'kilometertaks', 'indices': [25, 39]}]",1,[],0,,1,,,"Op verkiezingsdag was de #kilometertaks nog uitgesloten. Vandaag kan een 'slanke' versie plots wel weer.
De alternatieven worden intussen vurig kapot bespaard.
Zorg éérst voor beter, stipt en ecologisch openbaar vervoer, in plaats van asociale taksen.
https://t.co/LlHaewcvWe",ecologie,,nothing,0,-0.1135,0.597,good,False,False,normal,0,0.0,275,pvdabelgie,41,9,4
86,86,1.19717428067034e+18,peter_mertens,Peter Mertens,2019-11-20 15:26:05,15537,14,43,2019-11-20,midday,False,[],0,[],0,,2,,,"GOED NIEUWS 👍 👍 👍 De Commissie Gezondheid van de Kamer heeft vanochtend de oprichting van het noodfonds voor de zorgsector, een initiatief van de PVDA, goedgekeurd. 💪 Het personeel in de zorgsector krijgt zo extra zuurstof, en dat is meer dan nodig ❤ https://t.co/QxdB3FBj0u https://t.co/TzDu1csEgc",zorg,,photo,0,0.5285714285714289,0.8357142857142859,good,False,False,normal,5,0.0,298,pvdabelgie,43,15,2
87,87,1.1971115113675e+18,peter_mertens,Peter Mertens,2019-11-20 11:16:40,15537,17,76,2019-11-20,morning,False,"[{'text': 'wittewoede', 'indices': [48, 59]}]",1,"[{'screen_name': 'DeKamerBE', 'name': 'NieuwsuitDeKamer', 'id': 288783775, 'id_str': '288783775', 'indices': [92, 102]}]",1,,0,,,Breaking news - Definitieve overwinning voor de #wittewoede: de commissie gezondheid van de @DeKamerBE keurt het wetsvoorstel goed dat zorgfonds opricht en geeft zo concrete uitvoering aan het begrotingsamendement van de PVDA.,zorg,,nothing,0,0.46666666666666706,0.666666666666667,good,False,False,normal,0,0.0,226,pvdabelgie,43,11,2
